"species"
"urocitellus parryii"
"urocitellus richardsonii"
"urocitellus undulatus"
"uromys caudimaculatus"
"vandeleuria oleracea"
"xerus erythropus"
"xerus inauris"
"zapus hudsonius"
"zygodontomys brevicauda"
